Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
feb-25;General;Baja;5 - Otros;No Público;BTCGCD32;1;0.969;82.82;0;0;0;0;0;0;59;8.341.086;8303.22;3;4.701;557.27;3;356.684;346.95;0;0;0;15;1.846.644;2203.21;1;0.282;44.79;1;0.596;85.15;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD34;0;0;0;1;8.180.946;4445.38;0;0;0;5;15.567;1367.28;0;0;0;9;404.068;2040.72;2;2.349.162;1886.12;0;0;0;0;0;0;0;0;0;4;463.997;503.44
feb-25;General;Baja;5 - Otros;No Público;BTCGCD36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGCD39;0;0;0;0;0;0;0;0;0;4;153.642;13303.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;444.312;3940.44
feb-25;General;Baja;5 - Otros;No Público;BTCGCD41;1;1.054;76.38;1;0.577;69.32;0;0;0;80;36.515;3630.8;68;17.286;2520.93;1;1.034;70.95;12;2.794;424.26;1;1.051;85.89;0;0;0;2;0.323;57.04;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGSD03;0;0;0;22;1.098.642;607.91;38;1.342.176;749.5;362;23.863.916;22348.49;43;20.669;1120.8;24;913.754;495.92;188;6.276.204;3458.58;1;0.247;10.2;12;2.005;109.52;6;2.613;142.99;54;13.78;782.29
feb-25;General;Baja;5 - Otros;No Público;BTCGSD04;0;0;0;2;100.062;57.76;52;1.274.328;678.12;1;2.735;276.19;14;9.343;534.26;22;9.318;545.15;26;9.207;494.41;4;3.073;178.99;16;2.853.373;1744.26;59;1.182.626;673.08;59;1.753.504;969.57
feb-25;General;Baja;5 - Otros;No Público;BTCGSD06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGSD08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGSD09;313;2.387.754;1417.53;544;11.209.113;6230.76;459;9.748.099;5115.46;466;24.256.924;22002.61;919;27.776.091;15135.94;443;10.522.196;5630.65;377;13.069.804;7044.09;431;100.588;5308.86;187;6.424.833;3474.46;737;12.881.978;6889.1;406;56.942;3026.27
feb-25;General;Baja;5 - Otros;No Público;BTCGSD10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;No Público;BTCGSD11;0;0;0;56;2.938.722;2706.64;49;3.564.798;3246.12;753;21.869.176;19640.82;932;570.953;52730.53;1;0.035;4.28;65;4.203.642;3840.65;3;2.682;243.76;290;44.266.434;40874.64;136;3.047.758;2845.06;43;6.015;576.85
feb-25;General;Baja;5 - Otros;No Público;BTCGSD12;10;0.635;66.18;34;759.158;699.26;0;0;0;4;5.427;523.14;4;1.492;138.52;12;4.657;426.95;12;234.828;220.48;4;2.207;201.35;6;0.68283;65.64;18;60.256;554.79;8;1.246;117.84
feb-25;General;Baja;5 - Otros;No Público;BTCGSD13;13;407.326;345.67;53;3.361.488;2759.67;69;2.260.514;1839.98;22;43.966;342.58;391;19.547.344;16107.86;93;-162.701;-1411.91;342;13.617.712;11292.21;57;-1.091.224;-1211.37;28;1.422.468;1158.34;132;11.267.736;9235.95;1;0.495;39.2
feb-25;General;Baja;5 - Otros;No Público;NDCGCD01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;956.454;773.23
feb-25;General;Baja;5 - Otros;Público;BTCGCD03;2;3.557;304.83;0;0;0;2;3.882;323.05;43;146.416;11137.93;4;10.154;838.07;5;513.484;473.09;4;18.759;1460.88;10;2.690.328;2265.65;0;0;0;0;0;0;3;1.955;163.71
feb-25;General;Baja;5 - Otros;Público;BTCGCD04;0;0;0;0;0;0;0;0;0;0;0;0;1;2;224.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;Público;BTCGCD05;2;5.762;440.26;1;0.24684;21.8;5;7.963;758.76;57;155.25;11831.82;2;4.694;368.98;9;158.487;1428.15;10;2.000.502;1744.49;18;69.852;5654.37;1;1.618;123.12;0;0;0;8;339.298;488.06
feb-25;General;Baja;5 - Otros;Público;BTCGCD06;6;456.144;471.27;0;0;0;2;9.439;858.95;5;43.684;3912.35;7;6.944;701.38;8;1.892.102;2035.32;1;109.854;89.37;17;12.168.222;12884.09;0;0;0;1;0.427;53.77;9;3.089;398.79
feb-25;General;Baja;5 - Otros;Público;BTCGCD07;12;38.14;4057.03;1;72.318;692.32;11;3.754.057;3751.29;315;7.332.102;73752.94;31;158.034;16465.32;25;6.681.856;7074.3;65;15.126.727;16366.78;67;28.108.734;36987.16;6;18.651;1891.3;3;740.644;723.88;28;2.824.438;3270.06
feb-25;General;Baja;5 - Otros;Público;BTCGCD08;0;0;0;0;0;0;4;0.188;85.34;0;0;0;0;0;0;1;101.898;104.25;0;0;0;0;0;0;0;0;0;0;0;0;13;1.388;342.32
feb-25;General;Baja;5 - Otros;Público;BTCGCD09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;Público;BTCGCD11;0;0;0;0;0;0;0;0;0;8;12.29;1406.77;2;0.445;167.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;Público;BTCGCD12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;Público;BTCGCD20;0;0;0;1;22.593;195.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;10.781.283;8315.43
feb-25;General;Baja;5 - Otros;Público;BTCGCD21;0;0;0;5;806.514;326.1;2;0.454;19.56;0;0;0;30;3.442.566;1398.03;15;157.665;641.16;21;292.656;1185.33;10;226.806;914.22;0;0;0;9;1.341.554;542.92;66;4.572.645;1875.26
feb-25;General;Baja;5 - Otros;Público;BTCGCD32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;Público;BTCGCD34;0;0;0;0;0;0;0;0;0;4;3.1;259.29;0;0;0;1;0;4.33;0;0;0;0;0;0;0;0;0;0;0;0;18;2.643.754;3027.36
feb-25;General;Baja;5 - Otros;Público;BTCGCD35;0;0;0;0;0;0;0;0;0;2;2.823;310.55;0;0;0;0;0;0;7;8.571.468;7930.9;0;0;0;0;0;0;0;0;0;216;87.670.659;85103.59
feb-25;General;Baja;5 - Otros;Público;BTCGCD36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1.067.532;1313.3
feb-25;General;Baja;5 - Otros;Público;BTCGCD37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;Público;BTCGCD38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;Público;BTCGCD39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
feb-25;General;Baja;5 - Otros;Público;BTCGCD40;0;0;0;5;6.202;380.64;0;0;0;14;6.848.114;4794.84;0;0;0;0;0;0;1;3.922;359.23;0;0;0;0;0;0;0;0;0;80;72.530.587;48842.79
